num_pages,memory_size,locality,sequence_len,frames_to_pages,freq_var,best_algo
38,2,0.45,106,0.05263157894736842,0.4096442258716011,LRU
17,2,0.84,88,0.11764705882352941,0.15392755131643984,Optimal
11,9,0.82,170,0.8181818181818182,0.1102561468781279,Optimal
22,9,0.59,116,0.4090909090909091,0.354767234310154,LRU
32,9,0.41,151,0.28125,0.5012664988851189,LRU
37,10,0.17,141,0.2702702702702703,0.7899448540587031,Optimal
8,8,0.34,180,1.0,0.6186864687237484,LRU
24,6,0.49,146,0.25,0.4042657532225974,LRU
22,5,0.54,84,0.22727272727272727,0.3718079809438171,LRU
7,4,0.7,125,0.5714285714285714,0.18129414207458736,Optimal
28,3,0.37,150,0.10714285714285714,0.4731647885807444,LRU
28,10,0.63,131,0.35714285714285715,0.06518803494368146,LRU
23,10,0.25,180,0.43478260869565216,0.6422988566185636,Optimal
25,8,0.23,91,0.32,0.3574250429624453,Optimal
13,10,0.22,21,0.7692307692307693,0.6197916232259802,Optimal
24,11,0.72,89,0.4583333333333333,0.14366036895246792,Optimal
29,7,0.9,103,0.2413793103448276,0.07335430003310638,Optimal
22,11,0.5,27,0.5,0.2888128353935846,LRU
41,10,0.22,192,0.24390243902439024,0.2415973290433445,FIFO
30,9,0.08,56,0.3,0.18588451511753007,Optimal
37,8,0.4,30,0.21621621621621623,0.5567303044304931,LRU
36,10,0.79,105,0.2777777777777778,0.038777306023203256,Optimal
24,9,0.18,29,0.375,0.3019530270857049,Optimal
8,5,0.71,38,0.625,0.1319230391975234,Optimal
13,10,0.16,36,0.7692307692307693,0.45385780455468727,Optimal
49,9,0.25,144,0.1836734693877551,0.4272570493492207,FIFO
5,7,0.9,24,1.4,0.07524214719619954,Optimal
22,2,0.16,102,0.09090909090909091,0.6966900587254127,FIFO
12,4,0.26,88,0.3333333333333333,0.27684719394818663,Optimal
23,3,0.76,114,0.13043478260869565,0.21927155707418478,Optimal
22,10,0.81,99,0.45454545454545453,0.16963072346547992,Optimal
45,8,0.59,82,0.17777777777777778,0.36874919229602104,LRU
36,7,0.48,163,0.19444444444444445,0.2618548695954566,LRU
20,2,0.88,110,0.1,0.05930763492334586,Optimal
12,9,0.56,188,0.75,0.3328887037149563,LRU
37,10,0.66,156,0.2702702702702703,0.1687729786207501,LRU
33,8,0.57,192,0.24242424242424243,0.27644696649963196,LRU
38,4,0.8,86,0.10526315789473684,0.027892433449393378,Optimal
34,3,0.61,170,0.08823529411764706,0.23450938901590815,LRU
14,10,0.93,60,0.7142857142857143,0.03461281230608943,Optimal
41,7,0.67,137,0.17073170731707318,0.09244580074106194,LRU
13,5,0.58,139,0.38461538461538464,0.049579924298355234,LRU
26,9,0.73,31,0.34615384615384615,0.20106705846467485,Optimal
17,10,0.63,26,0.5882352941176471,0.27882109812608097,LRU
9,6,0.5,92,0.6666666666666666,0.35204970035584293,LRU
23,6,0.67,163,0.2608695652173913,0.15630358522141888,LRU
17,9,0.53,139,0.5294117647058824,0.2638319374281317,LRU
14,2,0.92,96,0.14285714285714285,0.02721674874311156,Optimal
44,4,0.21,182,0.09090909090909091,0.4739783233925937,FIFO
7,8,0.3,190,1.1428571428571428,0.2663730925404716,LRU
42,9,0.8,93,0.21428571428571427,0.15290322988181504,Optimal
35,4,0.84,62,0.11428571428571428,0.150783161776256,Optimal
45,4,0.81,183,0.08888888888888889,0.0642550653547882,Optimal
17,2,0.14,97,0.11764705882352941,0.5850132624935268,FIFO
18,9,0.09,102,0.5,0.5448744482125663,Optimal
8,4,0.06,28,0.5,0.12227884699686552,Optimal
18,8,0.26,73,0.4444444444444444,0.46152226749213543,Optimal
35,6,0.18,89,0.17142857142857143,0.7626631383068856,FIFO
49,4,0.55,38,0.08163265306122448,0.11685083539907885,LRU
36,7,0.56,59,0.19444444444444445,0.06569567097772533,LRU
15,2,0.89,126,0.13333333333333333,0.09084309866441927,Optimal
26,5,0.91,156,0.19230769230769232,0.07462134735038232,Optimal
20,7,0.56,109,0.35,0.12662615761073867,LRU
32,9,0.12,131,0.28125,0.6219645173090244,Optimal
30,9,0.94,197,0.3,0.038369249269491604,Optimal
29,5,0.72,85,0.1724137931034483,0.26019767238883457,Optimal
40,10,0.45,183,0.25,0.11845309604117857,LRU
32,7,0.27,80,0.21875,0.51298236990837,FIFO
29,3,0.85,135,0.10344827586206896,0.016962108260908746,Optimal
12,8,0.89,76,0.6666666666666666,0.10827531337622824,Optimal
36,7,0.39,32,0.19444444444444445,0.4557435284180469,LRU
33,7,0.27,67,0.21212121212121213,0.679899237242188,FIFO
39,8,0.72,120,0.20512820512820512,0.23043275252654447,Optimal
39,11,0.46,91,0.28205128205128205,0.19411176101336858,LRU
48,9,0.31,170,0.1875,0.28134132050990523,LRU
26,6,0.57,166,0.23076923076923078,0.14501530520526315,LRU
37,5,0.59,110,0.13513513513513514,0.30931141164943127,LRU
39,7,0.82,76,0.1794871794871795,0.055840030344022205,Optimal
37,9,0.46,96,0.24324324324324326,0.20871908275810133,LRU
9,6,0.94,111,0.6666666666666666,0.05214670785776265,Optimal
48,4,0.27,134,0.08333333333333333,0.14093047336593728,FIFO
37,10,0.26,120,0.2702702702702703,0.46470645429810015,Optimal
6,2,0.64,126,0.3333333333333333,0.24045507293070384,LRU
22,2,0.54,90,0.09090909090909091,0.3472178393638668,LRU
39,4,0.22,63,0.10256410256410256,0.47160752592572747,FIFO
29,5,0.42,151,0.1724137931034483,0.07666997885379621,LRU
5,4,0.6,81,0.8,0.34187771452892557,LRU
18,10,0.56,32,0.5555555555555556,0.0706272910846065,LRU
6,9,0.79,147,1.5,0.06418112784831748,Optimal
20,3,0.16,183,0.15,0.1734818442555813,FIFO
46,10,0.28,79,0.21739130434782608,0.26364783683397347,FIFO
47,6,0.43,131,0.1276595744680851,0.2662437790310524,LRU
44,10,0.84,141,0.22727272727272727,0.0577428178528758,Optimal
46,9,0.61,153,0.1956521739130435,0.17050187587420487,LRU
48,11,0.44,87,0.22916666666666666,0.23635194395533277,LRU
11,3,0.81,154,0.2727272727272727,0.17977075173870022,Optimal
7,2,0.53,129,0.2857142857142857,0.05353426193109197,LRU
26,5,0.4,153,0.19230769230769232,0.08918571876885235,LRU
15,11,0.54,111,0.7333333333333333,0.2795766438046805,LRU
17,7,0.71,126,0.4117647058823529,0.27563640361005987,Optimal
41,2,0.5,182,0.04878048780487805,0.24869030467050363,LRU
39,8,0.69,156,0.20512820512820512,0.14235150881034947,LRU
25,5,0.42,116,0.2,0.173439052477782,LRU
27,2,0.94,107,0.07407407407407407,0.021784364513961246,Optimal
27,9,0.42,34,0.3333333333333333,0.08373442377758672,LRU
5,2,0.27,176,0.4,0.36652778124564167,Optimal
49,5,0.15,90,0.10204081632653061,0.6297350740696668,FIFO
36,7,0.12,70,0.19444444444444445,0.3367749767187817,FIFO
7,2,0.15,130,0.2857142857142857,0.15770578409848884,Optimal
24,5,0.74,128,0.20833333333333334,0.254716969765017,Optimal
19,7,0.45,38,0.3684210526315789,0.3073297481159314,LRU
33,7,0.85,43,0.21212121212121213,0.06407445174485102,Optimal
14,7,0.86,196,0.5,0.032283302247952735,Optimal
48,11,0.89,176,0.22916666666666666,0.04522729496710679,Optimal
23,8,0.12,130,0.34782608695652173,0.13324911371991735,Optimal
7,7,0.53,114,1.0,0.3987557706601214,LRU
34,11,0.74,43,0.3235294117647059,0.05618106445495667,Optimal
8,6,0.07,177,0.75,0.5986573363529198,Optimal
23,11,0.26,134,0.4782608695652174,0.246637412292143,Optimal
7,11,0.51,144,1.5714285714285714,0.2042393128833283,LRU
13,6,0.07,96,0.46153846153846156,0.6865842490759166,Optimal
9,4,0.67,27,0.4444444444444444,0.12498957886014501,LRU
14,4,0.32,27,0.2857142857142857,0.5812365392732106,LRU
45,7,0.87,30,0.15555555555555556,0.049836415182822044,Optimal
45,3,0.3,99,0.06666666666666667,0.233516772962042,LRU
27,10,0.68,172,0.37037037037037035,0.2394371620968499,LRU
46,2,0.88,42,0.043478260869565216,0.0512823562826539,Optimal
24,3,0.67,174,0.125,0.049775576929034164,LRU
18,5,0.81,182,0.2777777777777778,0.10828363037690221,Optimal
12,3,0.77,157,0.25,0.17264928884861552,Optimal
46,11,0.27,179,0.2391304347826087,0.5994883022835533,FIFO
33,10,0.26,193,0.30303030303030304,0.21623582202390407,Optimal
24,9,0.79,158,0.375,0.08780724279926358,Optimal
22,4,0.27,40,0.18181818181818182,0.13802238557952037,FIFO
22,9,0.82,29,0.4090909090909091,0.10442351309681945,Optimal
11,2,0.46,133,0.18181818181818182,0.48549964397147866,LRU
37,6,0.69,54,0.16216216216216217,0.16257879123676477,LRU
16,7,0.16,44,0.4375,0.6176471281793815,Optimal
16,2,0.37,155,0.125,0.19595243184605735,LRU
29,7,0.55,42,0.2413793103448276,0.09466436024109266,LRU
8,6,0.92,124,0.75,0.008708971400864785,Optimal
11,2,0.79,103,0.18181818181818182,0.12885560542736912,Optimal
38,3,0.69,85,0.07894736842105263,0.22235948074912368,LRU
27,10,0.27,117,0.37037037037037035,0.5528834861179662,Optimal
14,11,0.49,36,0.7857142857142857,0.4079552927101757,LRU
40,10,0.66,67,0.25,0.19632479528252442,LRU
35,7,0.1,87,0.2,0.28416435337638024,FIFO
17,5,0.58,25,0.29411764705882354,0.09283726025529988,LRU
28,4,0.12,144,0.14285714285714285,0.6806011034628593,FIFO
5,5,0.78,95,1.0,0.09899259630187504,Optimal
12,5,0.87,157,0.4166666666666667,0.0362295144875796,Optimal
40,3,0.61,69,0.075,0.2143660626115655,LRU
20,7,0.93,129,0.35,0.032718963718816794,Optimal
23,3,0.71,166,0.13043478260869565,0.07381630712213262,Optimal 
29,3,0.94,104,0.10344827586206896,0.012368688443208618,Optimal
45,5,0.3,177,0.1111111111111111,0.1499697163347311,LRU
30,10,0.83,70,0.3333333333333333,0.09658798916705627,Optimal
16,3,0.56,199,0.1875,0.3138584025567998,LRU
9,5,0.6,112,0.5555555555555556,0.23403311480204342,LRU
14,11,0.42,80,0.7857142857142857,0.3946148546703174,LRU
10,2,0.69,142,0.2,0.28797838667758324,LRU
29,4,0.65,151,0.13793103448275862,0.06749122967668372,LRU
36,9,0.69,118,0.25,0.22965022117428743,LRU
40,7,0.41,35,0.175,0.36276101340531364,LRU
23,3,0.49,132,0.13043478260869565,0.27175219811069534,LRU
34,8,0.07,114,0.23529411764705882,0.6667958254109156,FIFO
39,2,0.78,37,0.05128205128205128,0.061380557181727434,Optimal
23,8,0.64,153,0.34782608695652173,0.35429453966369157,LRU
37,4,0.17,44,0.10810810810810811,0.7316178725665119,FIFO
47,4,0.25,157,0.0851063829787234,0.26994672971901046,FIFO
37,9,0.27,141,0.24324324324324326,0.2900121507248692,FIFO
35,7,0.41,56,0.2,0.12285327386906011,LRU
30,2,0.37,176,0.06666666666666667,0.4536629914885182,LRU
20,7,0.05,52,0.35,0.8960916120919346,Optimal
17,11,0.65,129,0.6470588235294118,0.1720976761729685,LRU
5,10,0.32,29,2.0,0.5642268053777098,LRU
11,9,0.88,176,0.8181818181818182,0.07224349357942692,Optimal
21,5,0.15,141,0.23809523809523808,0.8336703722235431,FIFO
25,11,0.89,53,0.44,0.020664257292979746,Optimal
39,2,0.2,44,0.05128205128205128,0.3388710640544026,FIFO
19,7,0.43,199,0.3684210526315789,0.1611356958650842,LRU
25,8,0.77,112,0.32,0.045984229065938916,Optimal
36,6,0.68,88,0.16666666666666666,0.06130530420829253,LRU
26,3,0.05,133,0.11538461538461539,0.6596307466617598,FIFO
6,7,0.67,150,1.1666666666666667,0.09719233625634345,LRU
41,4,0.87,199,0.0975609756097561,0.10552941228308196,Optimal
32,3,0.23,183,0.09375,0.36309770264692215,FIFO
30,9,0.21,154,0.3,0.5153463663456043,Optimal
35,11,0.86,178,0.3142857142857143,0.11692662622261664,Optimal
14,8,0.59,120,0.5714285714285714,0.2666416006533845,LRU
11,5,0.36,97,0.45454545454545453,0.3489784424909653,LRU
33,11,0.85,119,0.3333333333333333,0.1151971362313529,Optimal
23,9,0.43,156,0.391304347826087,0.3693133535725419,LRU
38,9,0.93,163,0.23684210526315788,0.052544632351031996,Optimal
10,3,0.77,144,0.3,0.11434378770726421,Optimal
46,6,0.92,69,0.13043478260869565,0.06448662934531242,Optimal
28,6,0.52,159,0.21428571428571427,0.4066431872460548,LRU
44,7,0.08,60,0.1590909090909091,0.10879210073271292,FIFO
46,10,0.51,105,0.21739130434782608,0.14375088143342415,LRU
16,2,0.23,57,0.125,0.7652557937879813,FIFO
20,4,0.51,189,0.2,0.4837918926057778,LRU
30,11,0.59,141,0.36666666666666664,0.38411778668470703,LRU
7,8,0.12,77,1.1428571428571428,0.7673503143109742,Optimal
31,5,0.17,145,0.16129032258064516,0.3377974544907891,FIFO
13,6,0.11,102,0.46153846153846156,0.6276904457947496,Optimal
28,6,0.83,122,0.21428571428571427,0.03398220653003704,Optimal
10,6,0.77,128,0.6,0.14022330175088607,Optimal
8,9,0.2,36,1.125,0.4130858757922853,Optimal
30,8,0.06,180,0.26666666666666666,0.7310263193111506,Optimal
10,9,0.47,127,0.9,0.2611157791683494,LRU
20,5,0.82,100,0.25,0.04996486323332172,Optimal
10,4,0.3,176,0.4,0.10256197834401305,LRU
29,10,0.78,163,0.3448275862068966,0.06821246135270914,Optimal
10,6,0.52,111,0.6,0.24124760831979314,LRU
32,2,0.61,198,0.0625,0.09387233487588635,LRU
35,10,0.72,118,0.2857142857142857,0.14614237741984082,Optimal
38,11,0.3,171,0.2894736842105263,0.43256564163550715,LRU
12,4,0.51,64,0.3333333333333333,0.3079255654986326,LRU
27,2,0.28,111,0.07407407407407407,0.506695689142806,FIFO 
32,10,0.47,154,0.3125,0.41871839852448073,LRU
28,4,0.72,134,0.14285714285714285,0.22661626661019804,Optimal
